threshold,precision,recall
0.039643276546985864,0.19454225352112675,0.9910313901345291
0.03968945801751706,0.1947136563876652,0.9910313901345291
0.039971324886769306,0.1948853615520282,0.9910313901345291
0.04001332617733505,0.19505736981465135,0.9910313901345291
0.04013699195996882,0.19434628975265017,0.9865470852017937
0.040302192151010496,0.19363395225464192,0.9820627802690582
0.040514829550908654,0.19380530973451326,0.9820627802690582
0.04053881971393045,0.19397697077059345,0.9820627802690582
0.04061350689491586,0.19414893617021275,0.9820627802690582
0.04111190394969373,0.19432120674356698,0.9820627802690582
0.04125674657169911,0.19449378330373002,0.9820627802690582
0.04130912097684024,0.19466666666666665,0.9820627802690582
0.04141091854921393,0.19483985765124556,0.9820627802690582
0.041666214665508065,0.195013357079252,0.9820627802690582
0.04174181297996188,0.19518716577540107,0.9820627802690582
0.041753605077434794,0.19536128456735058,0.9820627802690582
0.04183487578252661,0.19553571428571428,0.9820627802690582
0.04189550474572116,0.19571045576407506,0.9820627802690582
0.04189854050615259,0.19588550983899822,0.9820627802690582
0.04191831270094189,0.19606087735004477,0.9820627802690582
0.04210737202206443,0.19623655913978494,0.9820627802690582
0.042202898121348906,0.19641255605381167,0.9820627802690582
0.04246473410117716,0.19658886894075403,0.9820627802690582
0.04359757322662579,0.1967654986522911,0.9820627802690582
0.0439288587404939,0.19694244604316546,0.9820627802690582
0.04402087490389204,0.19711971197119713,0.9820627802690582
0.04426642986274649,0.1972972972972973,0.9820627802690582
0.04461860514675522,0.19747520288548243,0.9820627802690582
0.04501878979406961,0.1976534296028881,0.9820627802690582
0.045158031805636024,0.1978319783197832,0.9820627802690582
0.045214677275484616,0.1980108499095841,0.9820627802690582
0.045276868487863775,0.19819004524886877,0.9820627802690582
0.04581952798854982,0.1983695652173913,0.9820627802690582
0.04630597300760142,0.1985494106980961,0.9820627802690582
0.046432638059288295,0.1987295825771325,0.9820627802690582
0.04652794697391915,0.1989100817438692,0.9820627802690582
0.04672618992615539,0.1990909090909091,0.9820627802690582
0.04680215436460718,0.19927206551410373,0.9820627802690582
0.04715831724804647,0.1994535519125683,0.9820627802690582
0.04727919925242623,0.19963536918869645,0.9820627802690582
0.04758236994569429,0.19981751824817517,0.9820627802690582
0.047585144962937635,0.2,0.9820627802690582
0.047999397041293954,0.20018281535648993,0.9820627802690582
0.048449709880157,0.20036596523330283,0.9820627802690582
0.048452556821641506,0.20054945054945056,0.9820627802690582
0.04868626267851118,0.20073327222731438,0.9820627802690582
0.048739797733916845,0.2,0.9775784753363229
0.04888157761056988,0.20018365472910926,0.9775784753363229
0.048938632921560025,0.20036764705882354,0.9775784753363229
0.04896414389909654,0.20055197792088317,0.9775784753363229
0.04905323805865424,0.2007366482504604,0.9775784753363229
0.04915589087880765,0.20092165898617512,0.9775784753363229
0.04918219056949292,0.2011070110701107,0.9775784753363229
0.049273661665767146,0.2012927054478301,0.9775784753363229
0.0492975961747167,0.20147874306839186,0.9775784753363229
0.049357184084042674,0.20166512488436633,0.9775784753363229
0.04974416453694148,0.20185185185185187,0.9775784753363229
0.04989421425596196,0.20111214087117701,0.9730941704035875
0.05007445200861835,0.2012987012987013,0.9730941704035875
0.050145151848465554,0.20148560817084493,0.9730941704035875
0.05019322698619937,0.2016728624535316,0.9730941704035875
0.050803798729816434,0.20186046511627906,0.9730941704035875
0.05092244910087027,0.20204841713221602,0.9730941704035875
0.051144356656855836,0.2022367194780988,0.9730941704035875
0.05125153294931264,0.20242537313432835,0.9730941704035875
0.05138383428002346,0.20261437908496732,0.9730941704035875
0.05168209268966475,0.202803738317757,0.9730941704035875
0.05179022906358682,0.2029934518241347,0.9730941704035875
0.05200037329472433,0.20318352059925093,0.9730941704035875
0.05251058172256857,0.20337394564198688,0.9730941704035875
0.0525886164645902,0.20356472795497185,0.9730941704035875
0.05269198831479253,0.20375586854460093,0.9730941704035875
0.0528483205633464,0.20394736842105263,0.9730941704035875
0.052933570263866775,0.2041392285983067,0.9730941704035875
0.05295588031901279,0.20433145009416195,0.9730941704035875
0.05308887603993697,0.20452403393025448,0.9730941704035875
0.053107203868365246,0.2037735849056604,0.968609865470852
0.053419846953717466,0.20396600566572237,0.968609865470852
0.05345325481574982,0.20415879017013233,0.968609865470852
0.053734680275985006,0.2043519394512772,0.968609865470852
0.054079414630334964,0.20454545454545456,0.968609865470852
0.05426503130409858,0.204739336492891,0.968609865470852
0.05458146792539755,0.2049335863377609,0.968609865470852
0.054625845518903114,0.20512820512820512,0.968609865470852
0.055045790246625925,0.20532319391634982,0.968609865470852
0.05506272949482915,0.2055185537583254,0.968609865470852
0.055446160546600815,0.20476190476190476,0.9641255605381166
0.05569396178632872,0.2049571020019066,0.9641255605381166
0.05585411903693935,0.20515267175572519,0.9641255605381166
0.056000145975872766,0.20534861509073543,0.9641255605381166
0.05625598232963183,0.2055449330783939,0.9641255605381166
